Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Joey Terdoslavich","ATL","A,A+,AA,AAA,R","21-29",3753,0.31485758,1.12948207,0.19533308,0.42679714,0.37786978,0.16135458,0.10059761,0.44691084,0.22863485,0.32445431,0.13001731,4648,8058,12706,"10593"
"Kevin Walker","TEX","AAA","29-30",21,0.3125,5.5,0.13333333,0.73333333,0.13333333,0,0,0.22222222,0.27777778,0.5,0.06849315,22,51,73,"1060"
"Seth Rosin","PHI","AA,AAA","24-28",20,0.18181818,3.5,0.1,0.7,0.2,0.5,0,0.21428571,0.5,0.28571429,0.10909091,10,45,55,"10606"
"Bryce Brentz","BOS","A,A-,A+,AA,AAA,R","21-30",3561,0.30994424,1.17205543,0.16990291,0.44792586,0.38217123,0.22401848,0.18591224,0.4987013,0.25670996,0.24458874,0.15627367,4288,7595,11883,"10607"
"David Freitas","WSN","A,A-,A+,AA,AAA,CPX","21-34",3561,0.32348178,1.2402746,0.21238938,0.43604183,0.35156879,0.17963387,0.09496568,0.47663918,0.23243031,0.29093051,0.1071962,4304,7077,11381,"10619"
"Ryan Tucker","FLA","AA,AAA","21-25",39,0.11764706,2,0.0625,0.625,0.3125,0.2,0,0.10526316,0.26315789,0.63157895,0.37362637,6,85,91,"1062"
"Donn Roach","SDP","AA,AAA","22-25",61,0.04761905,3.66666667,0.17647059,0.64705882,0.17647059,0.33333333,0,0.16,0.36,0.48,0.21465969,40,151,191,"10620"
"Zach Walters","ARI","A,A-,A+,AA,AAA","20-27",3021,0.32694199,0.83700441,0.20076665,0.36415908,0.43507427,0.16079295,0.10132159,0.46391753,0.2497657,0.28631678,0.1888864,2746,6180,8926,"10622"
"Madison Younginer","ATL","AA,AAA","25-27",22,0.4,0.83333333,0.26666667,0.33333333,0.4,0.33333333,0,0.2,0.46666667,0.33333333,0.17283951,22,59,81,"10636"
"Carlos Perez","TOR","A,A-,A+,AA,AAA,R","17-32",4128,0.3055461,0.9670418,0.17720242,0.40450572,0.41829186,0.22829582,0.09003215,0.50408898,0.24664704,0.24926398,0.0967898,4475,7923,12398,"10642"
"Rob Brantly","DET","A,A+,AA,AAA","20-33",3554,0.29892313,1.10273973,0.20759587,0.41556047,0.37684366,0.20450098,0.0704501,0.48912255,0.22733865,0.2835388,0.11096606,3568,7156,10724,"10655"
"Willie Bloomquist","ARI","AAA,R","34-35",47,0.47368421,2.33333333,0.21052632,0.55263158,0.23684211,0.22222222,0,0.31578947,0.31578947,0.36842105,0.04424779,44,69,113,"1066"
"Bret Boone","WSN","AAA","39-39",55,0.31578947,1.14285714,0.21052632,0.42105263,0.36842105,0.14285714,0,0.34210526,0.23684211,0.42105263,0.09478673,78,133,211,"1067"
"Pat Borders","LAD","A+,AAA","43-43",96,0.17333333,,,,,,,,,,,,,,"1068"
"Gio Urshela","CLE","A,A-,A+,AA,AAA,R","17-29",3635,0.29166667,1.06926407,0.17728055,0.42512909,0.39759036,0.22857143,0.06233766,0.44433333,0.23966667,0.316,0.11778291,2855,7104,9959,"10681"
"Tyler Thornburg","MIL","AA,AAA","23-30",56,0.20512821,2.3,0.13157895,0.60526316,0.26315789,0.2,0.1,0.5,0.19047619,0.30952381,0.06666667,54,126,180,"10688"
"Mike Olt","TEX","A-,A+,AA,AAA,R","21-30",2803,0.32177894,0.82853224,0.16895262,0.3765586,0.45448878,0.20438957,0.15775034,0.4656952,0.26290225,0.27140255,0.13722443,4123,6174,10297,"10698"
"Damian Moss","ATL","AAA","31-33",29,0.3,2.5,0.3,0.5,0.2,0.5,0,0.125,0.3125,0.5625,0.15686275,30,72,102,"107"
"Mike Cameron","SDP","A+,AA,AAA","33-37",57,0.32258065,0.42857143,0.25925926,0.22222222,0.51851852,0.21428571,0.28571429,0.5483871,0.19354839,0.25806452,0.12565445,79,112,191,"1070"
"Ryan LaMarre","CIN","A,A+,AA,AAA","21-34",3935,0.34583167,1.37775203,0.18796992,0.4705184,0.34151167,0.20741599,0.07995365,0.44474498,0.24459042,0.31066461,0.13061564,4734,8488,13222,"10700"
"Scott Copeland","TOR","A+,AA,AAA","25-31",75,0.1875,4.8,0,0.82758621,0.17241379,0.8,0,0.25,0.36111111,0.38888889,0.12704918,52,192,244,"10706"
"Red Patterson","LAD","AA,AAA","25-29",42,0.21428571,2.33333333,0.09090909,0.63636364,0.27272727,0.33333333,0,0.26666667,0.4,0.33333333,0.2125,39,121,160,"10710"
"Arismendy Alcantara","CHC","A,A-,A+,AA,AAA,R","17-29",4345,0.3389297,1.22061657,0.17942328,0.4510502,0.36952652,0.19171484,0.10693642,0.45655172,0.26448276,0.27896552,0.14714692,4464,8890,13354,"10711"
"Drew Hutchison","TOR","A+,AAA","22-27",31,0,3,0,0.75,0.25,0.5,0,0.18181818,0.54545455,0.27272727,0.07894737,34,80,114,"10732"
"Ben Davis","NYY","A+,AA,AAA","29-31",476,0.25290698,0.98850575,0.1722488,0.41148325,0.41626794,0.25287356,0.04597701,0.43925234,0.21495327,0.34579439,0.15815691,257,546,803,"1074"
"Trevor Rosenthal","STL","AA,AAA","22-29",20,0.28571429,7,0,1,0,0,0,0.625,0.25,0.125,0.15384615,19,46,65,"10745"
"Corey Dickerson","COL","A,A+,AA,AAA,R","21-34",1779,0.34971335,0.72786885,0.17784711,0.34633385,0.47581903,0.20491803,0.13114754,0.40552995,0.24961598,0.34485407,0.16768916,1526,3364,4890,"10762"
"Lane Adams","KCR","A,A+,AA,AAA,R","19-29",4072,0.32985305,1.06849315,0.18378378,0.42162162,0.39459459,0.17808219,0.0851272,0.44916201,0.24283054,0.30800745,0.1629504,4284,8094,12378,"10767"
"Tyler Cravy","MIL","AA,AAA","24-27",50,0.09090909,1.58333333,0.08823529,0.55882353,0.35294118,0.25,0.16666667,0.48648649,0.27027027,0.24324324,0.16176471,34,102,136,"10770"
"Carlos Guillen","DET","A,A+,AA,AAA","33-35",127,0.3908046,1.48,0.27906977,0.43023256,0.29069767,0.08,0.08,0.47191011,0.23595506,0.29213483,0.10621762,141,245,386,"1079"
"Jake Dunning","SFG","AA,AAA,R","20-27",110,0.30379747,1.21428571,0.17333333,0.45333333,0.37333333,0.28571429,0,0.43373494,0.26506024,0.30120482,0.25641026,16,179,195,"10803"
"Tyler Saladino","CHW","A,A+,AA,AAA,R","20-29",2829,0.3096392,1.15232722,0.18569904,0.43596585,0.37833511,0.19040903,0.08744711,0.44026777,0.24407827,0.31565396,0.10411189,3613,5896,9509,"10807"
"Mike Foltynewicz","ATL","AAA","23-27",13,0.16666667,0.33333333,0,0.25,0.75,0.66666667,0,0.28571429,0,0.71428571,0.07317073,5,36,41,"10811"
"Jurickson Profar","TEX","A,A-,AA,AAA","17-30",2190,0.30289389,1.20338983,0.16559692,0.45571245,0.37869063,0.18305085,0.08305085,0.48546691,0.23376623,0.28076685,0.08581818,2652,4223,6875,"10815"
"Jedd Gyorko","SDP","A,A-,A+,AA,AAA","21-30",1639,0.35573477,0.98305085,0.19863014,0.39726027,0.40410959,0.16525424,0.14618644,0.43254637,0.25632378,0.31112985,0.13214869,1715,3181,4896,"10816"
"Todd Cunningham","ATL","A,A+,AA,AAA,R","21-29",3410,0.31024931,1.46886447,0.19249201,0.48043131,0.32707668,0.24297924,0.03663004,0.43692308,0.25115385,0.31192308,0.07201368,4061,7048,11109,"10822"
"Michael Mariot","PHI","AA,AAA","27-32",36,0.125,2,0.16666667,0.55555556,0.27777778,0.2,0.4,0.31818182,0.27272727,0.40909091,0.16535433,36,91,127,"10835"
"Asher Wojciechowski","HOU","AA,AAA","23-28",21,0.125,7,0,0.875,0.125,1,0,0.25,0.25,0.5,0.19047619,25,59,84,"10836"
"Cody Stanley","STL","A,A+,AA,AAA,R","21-26",1955,0.3058907,1.09302326,0.17779339,0.42937456,0.39283204,0.1627907,0.08050089,0.43406593,0.25755495,0.30837912,0.16622542,1654,3634,5288,"10838"
"Rangel Ravelo","CHW","A,A+,AA,AAA,R","18-31",3889,0.33701461,1.37005348,0.21446296,0.45409429,0.33144275,0.15080214,0.08342246,0.42339545,0.23533471,0.34126984,0.09831877,4441,7693,12134,"10839"
"Kenny Kelly","WSN","AAA","27-28",690,0.30973451,1.8490566,0.16574586,0.54143646,0.29281768,0.09433962,0.16981132,0.41935484,0.25268817,0.32795699,0.09255898,413,689,1102,"1084"
"Andrelton Simmons","ATL","A+,AA,AAA,R","20-32",1126,0.31378936,1.37106918,0.16222222,0.48444444,0.35333333,0.24213836,0.02201258,0.53003161,0.22866175,0.24130664,0.10156621,600,1507,2107,"10847"
"Julio Mateo","PHI","AA,AAA","29-30",11,0,5,0,1,0,0,0,0.33333333,0.33333333,0.33333333,0.14285714,10,32,42,"1087"
"Jared Hoying","TEX","A-,A+,AA,AAA","21-32",3575,0.31066723,0.86928702,0.15495868,0.39297521,0.45206612,0.23674589,0.10420475,0.48565657,0.23757576,0.27676768,0.14449189,3952,7758,11710,"10882"
"Perci Garner","PHI","AA","24-25",12,0.4,3,0.2,0.6,0.2,0,0,0.42857143,0.42857143,0.14285714,0.0625,17,31,48,"10887"
"Darren Ford","MIL","A,A+,AA,AAA,R","20-30",4667,0.33289987,1.41408751,0.15910781,0.49256506,0.34832714,0.23265742,0.05336179,0.43232682,0.28277087,0.28490231,0.15284028,3939,7838,11777,"109"
"Christian Bergman","COL","AA,AAA","25-28",53,0.175,4.8,0.25641026,0.61538462,0.12820513,0.6,0,0.23809524,0.23809524,0.52380952,0.12138728,46,127,173,"10925"
"Ryan Strausborger","TEX","A-,A+,AA,AAA,R","22-29",3057,0.30463893,1.24368687,0.15057361,0.4708413,0.37858509,0.24873737,0.06186869,0.49468822,0.23833718,0.2669746,0.11452456,3254,6316,9570,"10937"
"Josh A. Smith","CIN","AA,AAA","25-33",89,0.175,1.21428571,0.11428571,0.48571429,0.4,0.28571429,0,0.32653061,0.34693878,0.32653061,0.13225806,85,225,310,"10946"
"Scott Podsednik","CHW","A+,AAA,R","31-36",499,0.30662983,1.71428571,0.20391061,0.5027933,0.29329609,0.18095238,0.01904762,0.41734417,0.23848238,0.34417344,0.03544974,759,1131,1890,"1095"
"Adam Duvall","SFG","A,A-,A+,AA,AAA","21-34",3152,0.28634795,0.67897727,0.17265516,0.33457769,0.49276715,0.24431818,0.15530303,0.51929187,0.25238311,0.22832501,0.13211937,3437,6448,9885,"10950"
"Greg Garcia","STL","A,A+,AA,AAA,R","20-26",2580,0.33834586,1.54398564,0.17711963,0.49941928,0.32346109,0.12746858,0.04847397,0.40066964,0.27120536,0.328125,0.09039137,3174,5079,8253,"10951"
"Phil Gosselin","ATL","A,A+,AA,AAA,R","21-33",3410,0.32656377,1.35885167,0.19279574,0.46500205,0.34220221,0.16028708,0.04784689,0.40608936,0.26176354,0.33214709,0.09390342,3901,7302,11203,"10953"
"Jacob deGrom","NYM","AA,AAA","25-26",34,0.20833333,2.83333333,0.04166667,0.70833333,0.25,0,0.16666667,0.44,0.12,0.44,0.175,30,90,120,"10954"
"Desi Relaford","STL","AAA","32-33",402,0.28671329,0.96153846,0.20622568,0.38910506,0.40466926,0.25,0.05769231,0.58113208,0.18867925,0.23018868,0.06277056,548,838,1386,"1096"
"Colin Walsh","STL","A,A-,A+,AA,AAA,R","20-27",3145,0.33281573,1.09251701,0.21329923,0.41074169,0.37595908,0.12789116,0.08571429,0.45363908,0.24277168,0.30358923,0.11262596,4174,5948,10122,"10961"
"Jake Buchanan","HOU","AA,AAA","22-29",106,0.07843137,19.5,0.14583333,0.8125,0.04166667,0.5,0,0.35,0.31666667,0.33333333,0.04785894,141,256,397,"10962"
"Tim Adleman","CIN","AA,AAA","26-33",47,0.05,2,0.0625,0.625,0.3125,0.2,0,0.39130435,0.30434783,0.30434783,0.14117647,54,116,170,"10968"
"Ruben Sierra","MIN","A+,AAA","40-40",21,0.38461538,,,,,,,,,,,,,,"1099"
"Darin Erstad","LAA","A+,AA,AAA","32-35",110,0.1875,2.09090909,0.15,0.575,0.275,0.27272727,0,0.45,0.225,0.325,0.09917355,96,146,242,"11"
"Horacio Ramirez","WSN","AAA","29-32",19,0.09090909,4,0.09090909,0.72727273,0.18181818,0,0,0.4,0.33333333,0.26666667,0.11111111,16,38,54,"110"
"Evan Gattis","ATL","A,A+,AA,AAA,R","23-30",1020,0.32352941,0.9968652,0.14953271,0.42456609,0.4259012,0.13793103,0.15673981,0.49479167,0.24348958,0.26171875,0.17563869,643,1549,2192,"11003"
"Kevin Kiermaier","TBR","A,A+,AA,AAA,CPX,R","20-32",1716,0.33983051,1.94311377,0.15038894,0.56093345,0.28867761,0.19760479,0.04491018,0.4345679,0.25102881,0.31440329,0.13788546,1524,3016,4540,"11038"
"Rich Aurilia","SFG","A+,AAA","35-37",28,0.10526316,0.8,0.14285714,0.38095238,0.47619048,0.3,0.2,0.42857143,0.38095238,0.19047619,0.10294118,27,41,68,"1106"
"Mickey Jannis","NYM","AA,AAA","27-31",79,0.22222222,1.66666667,0.11111111,0.55555556,0.33333333,0.33333333,0,0.47272727,0.18181818,0.34545455,0.08979592,81,164,245,"11071"
"Pedro Feliz","PHI","A+,AA,AAA","33-36",104,0.23170732,1.02777778,0.15116279,0.43023256,0.41860465,0.33333333,0.13888889,0.47727273,0.20454545,0.31818182,0.13029316,84,223,307,"1112"
"John Gast","STL","AA,AAA","22-26",92,0.10638298,3.2,0.06666667,0.71111111,0.22222222,0.2,0,0.31481481,0.18518519,0.5,0.14423077,85,227,312,"11133"
"Mike Bolsinger","ARI","AA,AAA","23-28",96,0.22222222,2.875,0.06060606,0.6969697,0.24242424,0.5,0.125,0.35714286,0.33333333,0.30952381,0.18208955,94,241,335,"11137"
"Christian Colon","KCR","A+,AA,AAA,R","21-32",4018,0.29934853,1.3192446,0.16698966,0.47383721,0.35917313,0.21672662,0.06384892,0.45641987,0.23867541,0.30490472,0.06214933,5261,8641,13902,"11145"
"Cameron Rupp","PHI","A,A-,A+,AA,AAA","21-30",2104,0.30577849,0.94805195,0.18351477,0.39735614,0.41912908,0.18552876,0.1187384,0.42911585,0.23932927,0.33155488,0.17853179,2169,4138,6307,"11146"
"Tommy Medica","SDP","A,A-,A+,AA,AAA,R","22-27",1707,0.32786885,1.04666667,0.18783069,0.41534392,0.3968254,0.24444444,0.12666667,0.44358312,0.25581395,0.30060293,0.15013241,1702,3207,4909,"11147"
"Edwards Guzman","MEX","AA,AAA","29-31",1037,0.32572115,1.7443609,0.21166307,0.50107991,0.28725702,0.21052632,0.07518797,0.50212766,0.19361702,0.30425532,0.0513369,733,1137,1870,"1115"
"Elliot Soto","CHC","A,A-,A+,AA,AAA,CPX,R","20-33",3951,0.3112413,1.71144279,0.18717375,0.51304996,0.29977629,0.20273632,0.02736318,0.40200645,0.24292368,0.35506987,0.09147217,4805,8434,13239,"11155"
"Eric Jokisch","CHC","AA,AAA","21-27",150,0.203125,2.76923077,0.18333333,0.6,0.21666667,0.38461538,0.07692308,0.2278481,0.3164557,0.4556962,0.10477941,160,384,544,"11157"
"Ramon Flores","NYY","A,A+,AA,AAA,R","17-29",3872,0.31843575,1.15460852,0.19122024,0.43340774,0.37537202,0.17641229,0.06144698,0.45902828,0.24691806,0.29405366,0.08593559,4664,7601,12265,"11165"
"Yhonathan Barrios","PIT","A,A-,AA,AAA,R","17-23",478,0.30546624,1.58064516,0.19191919,0.49494949,0.31313131,0.29032258,0.04301075,0.31152648,0.24610592,0.4423676,0.33766234,174,673,847,"11166"
"Josh Rutledge","COL","A-,A+,AA,AAA,R","21-29",1631,0.36395451,1.27139364,0.18864629,0.45414847,0.35720524,0.16136919,0.08312958,0.46632997,0.25673401,0.27693603,0.1197212,1597,3281,4878,"11167"
"Oscar Taveras","STL","A,AA,AAA,R","17-22",1861,0.3452466,1.30518234,0.15123675,0.48056537,0.36819788,0.18042226,0.10172745,0.42709766,0.23727648,0.33562586,0.11208299,1654,3262,4916,"11173"
"David Buchanan","PHI","AA,AAA","23-27",63,0.14634146,2.27272727,0.07692308,0.64102564,0.28205128,0.45454545,0,0.42553191,0.31914894,0.25531915,0.09693878,51,145,196,"11176"
"Marco Estrada","WSN","AA,AAA","24-29",60,0.17241379,3.16666667,0.10714286,0.67857143,0.21428571,0.66666667,0,0.27272727,0.36363636,0.36363636,0.11578947,56,134,190,"1118"
"Brett Nicholas","TEX","A-,A+,AA,AAA,R","21-30",3728,0.3299373,1.17331933,0.20361817,0.42994611,0.36643572,0.15336134,0.10084034,0.41041117,0.24179555,0.34779329,0.14388548,4035,8190,12225,"11192"
"Ramon Martinez","LAD","AAA,R","34-36",277,0.31162791,1.42857143,0.1943128,0.47393365,0.33175355,0.24285714,0.02857143,0.37962963,0.25,0.37037037,0.03546099,412,575,987,"1120"
"Kole Calhoun","LAA","A+,AAA,CPX,R","22-35",1910,0.35463757,1.17901235,0.20555139,0.42985746,0.36459115,0.14609053,0.14197531,0.45535055,0.24944649,0.29520295,0.13519731,2143,3508,5651,"11200"
"Stephen Cardullo","ARI","A-,AA,AAA,R","22-30",1220,0.3081464,0.87811634,0.20701754,0.37076023,0.42222222,0.19944598,0.09695291,0.41961231,0.25769669,0.32269099,0.13258041,1380,2693,4073,"11204"
"Adam Eaton","ARI","A+,AA,AAA,R","21-29",1597,0.39670932,2.10273973,0.17032967,0.56227106,0.26739927,0.15753425,0.09246575,0.3534101,0.25243578,0.39415412,0.09663409,1769,2836,4605,"11205"
"Casey Sadler","PIT","AA,AAA","22-28",65,0.2173913,3.75,0.13636364,0.68181818,0.18181818,0.5,0,0.38235294,0.17647059,0.44117647,0.09583333,72,168,240,"11209"
"Russ Ortiz","ARI","AAA","32-35",12,0.14285714,0,0,0,1,1,0,0.75,0.25,0,0,3,7,10,"1124"
"Mike Freeman","ARI","A,A-,A+,AA,AAA,R","22-33",3958,0.33968254,1.77238806,0.20563079,0.50784034,0.28652887,0.09452736,0.04477612,0.37227791,0.24438299,0.38333909,0.0991265,4741,8081,12822,"11241"
"Jabari Blash","SEA","A,A-,A+,AA,AAA,R","20-28",3136,0.33017677,0.92655367,0.19480519,0.38724911,0.41794569,0.17372881,0.23870056,0.47667804,0.25881684,0.26450512,0.1891317,4118,6224,10342,"11247"
"Rob Rasmussen","HOU","AA,AAA","23-25",36,0.16666667,10,0.08333333,0.83333333,0.08333333,1,0,0.26666667,0.26666667,0.46666667,0.1557377,36,86,122,"11250"
"Andy Wilkins","CHW","A+,AA,AAA,R","21-30",3960,0.29029734,0.71185128,0.17506532,0.34303845,0.48189623,0.20836561,0.12083656,0.45461227,0.25983094,0.28555678,0.11290664,5382,8789,14171,"11251"
"Matt Szczur","CHC","A,A-,A+,AA,AAA,R","20-31",2783,0.31935641,1.43404255,0.16129032,0.4941349,0.34457478,0.25815603,0.05531915,0.47585227,0.23153409,0.29261364,0.09910242,2830,5303,8133,"11255"
"Cody Ransom","HOU","AAA,R","30-39",2717,0.30413625,0.81677019,0.20027341,0.3595352,0.44019139,0.22049689,0.16459627,0.56635389,0.24262735,0.19101877,0.14275742,3354,5241,8595,"1126"
"Logan Darnell","MIN","AA,AAA","26-29",18,0.22222222,8,0.11111111,0.88888889,0,0,0,0.11111111,0.33333333,0.55555556,0.04477612,19,48,67,"11261"
"Jonathan Schoop","BAL","A,A-,A+,AA,AAA,R","17-30",2051,0.29891304,1.01631321,0.15631399,0.42525597,0.41843003,0.23164763,0.08156607,0.43415906,0.23794003,0.32790091,0.13202247,1745,3595,5340,"11265"
"Lisalverto Bonilla","PHI","AA,AAA","22-27",27,0.15,3,0.2,0.6,0.2,0.5,0,0.35,0.1,0.55,0.18918919,13,61,74,"11266"
"Aaron Altherr","PHI","A,A-,A+,AA,AAA,R","18-28",3062,0.3190453,1.08737864,0.16948334,0.43264124,0.39787542,0.17475728,0.07645631,0.43747073,0.23840749,0.32412178,0.18242394,2535,5419,7954,"11270"
"Whit Merrifield","KCR","A,A+,AA,AAA","21-28",3124,0.31342633,1.05596621,0.14978166,0.43668122,0.41353712,0.18479409,0.04857445,0.41327173,0.24233515,0.34439311,0.10981409,2988,6264,9252,"11281"
"Bryan Holaday","DET","A+,AA,AAA","22-33",1951,0.28603104,0.99285714,0.1800147,0.40852314,0.41146216,0.22142857,0.07321429,0.53186969,0.23654391,0.2315864,0.11519412,2148,4111,6259,"11287"
"Zach Neal","MIA","AA,AAA","23-29",35,0.15384615,11,0.08333333,0.91666667,0,0,0,0.3125,0.3125,0.375,0.05035971,55,84,139,"11294"
"Steven Lerud","PIT","A,A+,AA,AAA","21-31",3026,0.29607084,1.46704331,0.16878173,0.49428934,0.33692893,0.15254237,0.07721281,0.4431469,0.24031961,0.3165335,0.1830254,2391,4537,6928,"113"
"Jason Schmidt","LAD","AAA","35-36",12,0.4,1,0.2,0.4,0.4,0.5,0,0.42857143,0.57142857,0,0.13333333,20,25,45,"1131"
"Tyler Lyons","STL","AA,AAA","24-31",105,0.34693878,8.75,0.13333333,0.77777778,0.08888889,0,0,0.31034483,0.36206897,0.32758621,0.09047619,160,260,420,"11334"
"Adrian Sanchez","WSN","A,A+,AA,AAA,R","16-31",4566,0.30149338,1.38031693,0.18387189,0.4732628,0.34286531,0.21601334,0.03586322,0.41282895,0.23739035,0.3497807,0.12606134,3342,8200,11542,"11338"
"Jake Marisnick","TOR","A,A+,AA,AAA,R","19-32",2446,0.32910628,1.1336478,0.18302228,0.43407586,0.38290187,0.23899371,0.08805031,0.47560976,0.23867596,0.28571429,0.14693211,2146,4585,6731,"11339"
"Tony Torcato","CHW","AAA","26-26",249,0.28125,,,,,,,,,,,,,,"1134"
"Sean Nolin","COL","AA,AAA","28-31",12,0,1.5,0,0.6,0.4,0,0,0.16666667,0.33333333,0.5,0.19230769,18,34,52,"11341"
"Jesus Aguilar","CLE","A,A-,A+,AA,AAA,CPX,R","18-33",4272,0.30865077,0.90667739,0.18304033,0.38848673,0.42847294,0.17618665,0.11665326,0.47060811,0.25743243,0.27195946,0.1379538,4951,8684,13635,"11342"
"Seth Frankoff","LAD","AA,AAA","27-32",34,0.21052632,2.2,0.15789474,0.57894737,0.26315789,0.2,0,0.26315789,0.21052632,0.52631579,0.11320755,32,74,106,"11346"
"Yorvit Torrealba","COL","AA,AAA,R","27-35",84,0.3015873,2.85714286,0.22857143,0.57142857,0.2,0.28571429,0,0.48648649,0.21621622,0.2972973,0.08,41,84,125,"1135"
"Pat Dean","COL","AAA","30-30",28,0.07692308,10,0.09090909,0.90909091,0,0,0,0.13333333,0.26666667,0.6,0.19148936,18,76,94,"11350"
"Carlos Rivero","CLE","A,A+,AA,AAA,R","18-31",5859,0.31112176,0.93081017,0.19382716,0.38864198,0.41753086,0.21643998,0.07628622,0.43436293,0.25265444,0.31298263,0.12755509,5396,10997,16291,"1136"
"Brandon Cumpton","PIT","AA,AAA","23-28",49,0.3,2.2,0.2,0.55,0.25,0,0,0.20689655,0.48275862,0.31034483,0.0718232,55,126,181,"11366"
"Yasmani Grandal","CIN","A+,AA,AAA,R","21-33",872,0.37453875,1.14563107,0.2078853,0.42293907,0.36917563,0.17475728,0.12135922,0.39329806,0.26984127,0.33686067,0.12983327,1172,1647,2819,"11368"
"Brett Eibner","KCR","A,A+,AA,AAA","22-32",2472,0.30785563,0.72521246,0.17199184,0.34806254,0.47994562,0.18838527,0.12606232,0.4758118,0.26772697,0.25646123,0.15663507,3147,5293,8440,"11369"
"Jerome Williams","CHC","AA,AAA","24-34",60,0.0625,1.8,0.17647059,0.52941176,0.29411765,0.8,0,0.30434783,0.2173913,0.47826087,0.10204082,28,70,98,"1137"
"Michael Choice","OAK","A-,A+,AA,AAA,R","20-29",3299,0.34120603,1.00118624,0.16443784,0.41802873,0.41753343,0.18979834,0.14709371,0.44191675,0.2642788,0.29380445,0.12940659,4198,7177,11375,"11376"
"Tyrell Jenkins","ATL","AA,AAA","22-24",43,0.19230769,1.44444444,0.04347826,0.56521739,0.39130435,0.11111111,0,0.25806452,0.32258065,0.41935484,0.13970588,28,108,136,"11378"
"Delino DeShields","HOU","A,A+,AA,AAA,R","17-30",3548,0.33010157,1.26835443,0.17343173,0.46217712,0.36439114,0.2278481,0.06329114,0.42857143,0.28836798,0.28306059,0.14218367,4001,6605,10606,"11379"
"Drew Maggi","PIT","A,A-,A+,AA,AAA","21-34",4600,0.31196581,1.44477912,0.1939755,0.47633234,0.32969215,0.22289157,0.04618474,0.45952,0.24608,0.2944,0.09381637,6276,10203,16479,"11381"
"Matthew den Dekker","NYM","A,A+,AA,AAA,R","22-30",3332,0.33786954,1.27528809,0.18186004,0.45856354,0.35957643,0.22151088,0.11011524,0.45165622,0.26365264,0.28469114,0.13676458,4226,7451,11677,"11385"
"Tyler Holt","CLE","A,A+,AA,AAA","21-28",2756,0.33263158,1.41157556,0.19354839,0.47204301,0.3344086,0.13022508,0.0096463,0.39276486,0.25736434,0.3498708,0.09394005,3518,5690,9208,"11391"
"Ronald Torreyes","CIN","A,A+,AA,AAA,R","17-29",3112,0.3014763,1.3171857,0.20811983,0.45013796,0.34174222,0.21914648,0.03806228,0.48848622,0.2397131,0.27180068,0.06277167,2494,5328,7822,"11400"
"Kyle Waldrop","CIN","A,A+,AA,AAA,R","18-25",3212,0.33052725,1.14757969,0.20428696,0.42519685,0.37051619,0.270366,0.08264463,0.48200514,0.22750643,0.29048843,0.16238707,2494,5918,8412,"11402"
"Josh Butler","MIL","AA,AAA","24-27",82,0.125,2.33333333,0.11111111,0.62222222,0.26666667,0.5,0,0.31372549,0.25490196,0.43137255,0.10958904,98,194,292,"1141"
"Rick Ankiel","STL","A,AA,AAA,R","27-32",532,0.2754491,0.69312169,0.1280654,0.35694823,0.51498638,0.20634921,0.20634921,0.51344086,0.24462366,0.24193548,0.14440994,672,1260,1932,"1142"
"Yunesky Maya","WSN","AAA","28-34",64,0.07317073,11.66666667,0.02564103,0.8974359,0.07692308,0.33333333,0,0.40425532,0.14893617,0.44680851,0.08457711,51,150,201,"11420"
"Drew Pomeranz","COL","AA,AAA","23-24",38,0.42857143,2.6,0.14285714,0.61904762,0.23809524,0,0,0.2173913,0.39130435,0.39130435,0.18918919,21,90,111,"11426"
"A.J. Schugel","ARI","AA,AAA","25-32",72,0.14285714,2.15384615,0.04651163,0.65116279,0.30232558,0.23076923,0.07692308,0.42857143,0.20408163,0.36734694,0.04166667,81,159,240,"11432"
"Jesse Biddle","PHI","AA,AAA","21-29",50,0.25,2.5,0.125,0.625,0.25,0.16666667,0,0.32258065,0.38709677,0.29032258,0.10119048,45,123,168,"11437"
